0.44	0.075	0.080	0.08	0.07	0.07	0.07	0.09	0.07	0.08	0.08	0.076	0.071 	0.08	0.08	0.08
0.45	0.077	0.081	0.08	0.08	0.08	0.07	0.09	0.07	0.08	0.08	0.077	0.072 	0.08	0.08	0.08
0.46	0.078	0.083	0.08	0.08	0.08	0.07	0.09	0.07	0.08	0.08	0.078	0.074 	0.08	0.08	0.08
0.47	0.080	0.085	0.08	0.08	0.08	0.07	0.09	0.07	0.08	0.08	0.080	0.075 	0.08	0.08	0.08
0.48	0.082	0.086	0.08	0.08	0.08	0.08	0.10	0.08	0.09	0.08	0.082	0.076 	0.08	0.09	0.09
0.49	0.084	0.088	0.08	0.08	0.08	0.08	0.10	0.08	0.09	0.09	0.083	0.078 	0.09	0.09	0.09
0.5	0.085	0.090	0.09	0.08	0.08	0.08	0.10	0.08	0.09	0.09	0.085	0.079 	0.09	0.09	0.09
0.51	0.087	0.091	0.09	0.08	0.09	0.08	0.10	0.08	0.09	0.09	0.087	0.081 	0.09	0.09	0.09
0.52	0.088	0.093	0.09	0.09	0.09	0.08	0.10	0.08	0.09	0.09	0.089	0.083 	0.09	0.09	0.09
0.53	0.090	0.095	0.09	0.09	0.09	0.09	0.10	0.09	0.10	0.10	0.090	0.085 	0.09	0.10	0.10
0.54	0.091	0.097	0.09	0.09	0.09	0.09	0.11	0.09	0.10	0.10	0.091	0.087 	0.10	0.10	0.10
0.55	0.093	0.099	0.10	0.09	0.09	0.09	0.11	0.09	0.10	0.10	0.093	0.088 	0.10	0.10	0.10
0.56	0.095	0.101	0.10	0.09	0.10	0.09	0.11	0.09	0.10	0.10	0.095	0.090 	0.10	0.10	0.10
0.57	0.097	0.103	0.10	0.09	0.10	0.09	0.11	0.09	0.11	0.10	0.096	0.092 	0.10	0.10	0.10
0.58	0.098	0.105	0.10	0.10	0.10	0.10	0.11	0.10	0.11	0.11	0.098	0.094 	0.10	0.10	0.11
0.59	0.100	0.107	0.10	0.10	0.10	0.10	0.11	0.10	0.11	0.11	0.100	0.096 	0.10	0.11	0.11
0.6	0.102	0.109	0.11	0.10	0.11	0.10	0.12	0.10	0.11	0.11	0.102	0.098 	0.11	0.11	0.11
0.61	0.104	0.111	0.11	0.10	0.11	0.10	0.12	0.10	0.11	0.11	0.104	0.100 	0.11	0.11	0.11
0.62	0.106	0.114	0.11	0.10	0.11	0.10	0.12	0.10	0.12	0.12	0.106	0.103 	0.11	0.11	0.11
0.63	0.108	0.117	0.11	0.11	0.11	0.11	0.12	0.11	0.12	0.12	0.108	0.105 	0.11	0.12	0.12
0.64	0.110	0.119	0.12	0.11	0.12	0.11	0.13	0.11	0.12	0.12	0.111	0.108 	0.12	0.12	0.12
0.65	0.113	0.121	0.12	0.11	0.12	0.11	0.13	0.11	0.13	0.12	0.112	0.110 	0.12	0.12	0.12
0.66	0.116	0.124	0.12	0.11	0.12	0.12	0.13	0.11	0.13	0.12	0.114	0.112 	0.12	0.12	0.12
0.67	0.118	0.126	0.12	0.11	0.12	0.12	0.13	0.12	0.13	0.13	0.118	0.114 	0.12	0.13	0.13
0.68	0.120	0.129	0.13	0.11	0.12	0.12	0.14	0.12	0.13	0.13	0.120	0.118 	0.13	0.13	0.13
0.69	0.123	0.131	0.13	0.12	0.13	0.12	0.14	0.12	0.14	0.13	0.122	0.121 	0.13	0.13	0.13
0.7	0.126	0.134	0.13	0.12	0.13	0.13	0.14	0.12	0.14	0.14	0.123	0.123 	0.13	0.13	0.13
0.71	0.128	0.138	0.13	0.12	0.13	0.13	0.14	0.13	0.14	0.14	0.125	0.126 	0.14	0.14	0.14
0.72	0.130	0.141	0.14	0.13	0.14	0.13	0.15	0.13	0.15	0.14	0.130	0.129 	0.14	0.14	0.14
0.73	0.133	0.144	0.14	0.13	0.14	0.14	0.15	0.13	0.15	0.14	0.134	0.132 	0.14	0.14	0.14
0.74	0.135	0.147	0.14	0.14	0.14	0.14	0.15	0.14	0.15	0.15	0.136	0.136 	0.15	0.14	0.15
0.75	0.139	0.151	0.15	0.14	0.15	0.14	0.16	0.14	0.16	0.15	0.138	0.138 	0.15	0.15	0.15
0.76	0.142	0.155	0.15	0.14	0.15	0.15	0.16	0.14	0.16	0.15	0.143	0.142 	0.15	0.15	0.15
0.77	0.146	0.158	0.16	0.14	0.16	0.15	0.16	0.15	0.16	0.16	0.145	0.146 	0.16	0.15	0.16
0.78	0.149	0.163	0.16	0.15	0.16	0.16	0.17	0.15	0.17	0.16	0.149	0.150 	0.16	0.16	0.16
0.79	0.152	0.167	0.16	0.15	0.16	0.17	0.17	0.15	0.17	0.16	0.152	0.155 	0.17	0.16	0.16
0.8	0.156	0.171	0.17	0.16	0.17	0.17	0.17	0.16	0.18	0.17	0.156	0.158 	0.17	0.17	0.17
0.81	0.160	0.176	0.17	0.16	0.17	0.17	0.18	0.16	0.18	0.17	0.160	0.162 	0.17	0.17	0.17
0.82	0.163	0.180	0.18	0.17	0.17	0.18	0.18	0.16	0.19	0.17	0.164	0.167 	0.18	0.17	0.18
0.83	0.167	0.186	0.18	0.17	0.18	0.19	0.19	0.17	0.19	0.18	0.168	0.169 	0.18	0.18	0.18
0.84	0.171	0.190	0.19	0.17	0.18	0.19	0.19	0.17	0.20	0.18	0.172	0.173 	0.19	0.18	0.19
0.85	0.175	0.195	0.19	0.18	0.19	0.20	0.20	0.18	0.21	0.19	0.175	0.178 	0.19	0.19	0.19
0.86	0.181	0.200	0.20	0.18	0.19	0.21	0.20	0.18	0.22	0.19	0.179	0.182 	0.20	0.19	0.20
0.87	0.185	0.206	0.21	0.19	0.20	0.22	0.21	0.19	0.22	0.20	0.185	0.188 	0.20	0.20	0.20
0.88	0.191	0.211	0.21	0.19	0.20	0.22	0.21	0.20	0.23	0.21	0.188	0.197 	0.21	0.21	0.21
0.89	0.195	0.218	0.22	0.20	0.21	0.23	0.22	0.20	0.23	0.21	0.191	0.202 	0.22	0.21	0.21
0.9	0.203	0.225	0.23	0.20	0.21	0.24	0.23	0.21	0.24	0.22	0.195	0.208 	0.22	0.22	0.22
0.91	0.209	0.235	0.24	0.21	0.22	0.25	0.24	0.22	0.25	0.23	0.199	0.216 	0.23	0.23	0.23
0.92	0.214	0.242	0.25	0.22	0.23	0.26	0.25	0.22	0.25	0.24	0.207	0.223 	0.24	0.23	0.23
0.93	0.221	0.252	0.26	0.23	0.24	0.27	0.25	0.23	0.27	0.25	0.215	0.238 	0.25	0.24	0.24
0.94	0.230	0.264	0.27	0.24	0.25	0.29	0.27	0.25	0.27	0.26	0.219	0.248 	0.26	0.25	0.25
0.95	0.240	0.280	0.29	0.25	0.26	0.30	0.29	0.26	0.29	0.28	0.230	0.260 	0.27	0.27	0.26
0.96	0.256	0.296	0.31	0.27	0.27	0.33	0.30	0.28	0.30	0.29	0.237	0.271 	0.29	0.28	0.27
0.97	0.276	0.313	0.33	0.28	0.29	0.36	0.32	0.31	0.31	0.31	0.262	0.288 	0.31	0.30	0.29
0.98	0.298	0.339	0.37	0.30	0.31	0.40	0.35	0.34	0.35	0.33	0.282	0.321 	0.35	0.34	0.31
0.99	0.363	0.402	0.40	0.32	0.34	0.49	0.36	0.39	0.37	0.37	0.367	0.364 	0.40	0.39	0.34
1	0.725	0.913	0.95	0.68	0.39	0.87	0.56	2.34	0.42	0.50	0.75	0.610 	0.92	1.38	0.67
